_id,hodnota,pohlavi_kod,vek_txt,vuzemi_txt
6181b1b8973323caadff68f2,4230,Z,65-70,Karlovy Vary
6181b1b8973323caadff68f3,4868,Z,65-70,Děčín
6181b1b8973323caadff68f4,4137,Z,65-70,Chomutov
6181b1b8973323caadff68f5,4192,Z,65-70,Litoměřice
6181b1b8973323caadff68f6,3773,Z,65-70,Most
6181b1b8973323caadff68f7,4309,Z,65-70,Teplice
6181b1b8973323caadff68f8,3984,Z,65-70,Ústí nad Labem
6181b1b8973323caadff68f9,3625,Z,65-70,Česká Lípa
6181b1b8973323caadff68fa,3194,Z,65-70,Jablonec nad Nisou
6181b1b8973323caadff68fb,5908,Z,65-70,Liberec
6181b1b8973323caadff68fc,5930,Z,65-70,Hradec Králové
6181b1b8973323caadff68fd,4354,Z,65-70,Trutnov
6181b1b8973323caadff68fe,3729,Z,65-70,Chrudim
6181b1b8973323caadff68ff,5820,Z,65-70,Pardubice
6181b1b8973323caadff6900,3268,Z,65-70,Havlíčkův Brod
6181b1b8973323caadff6901,3638,Z,65-70,Jihlava
6181b1b8973323caadff6902,3801,Z,65-70,Třebíč
6181b1b8973323caadff6903,12415,Z,65-70,Brno-město
6181b1b8973323caadff6904,4044,Z,65-70,Břeclav
6181b1b8973323caadff6905,5502,Z,65-70,Hodonín
6181b1b8973323caadff6906,4004,Z,65-70,Znojmo
6181b1b8973323caadff6907,7859,Z,65-70,Olomouc
6181b1b8973323caadff6908,3777,Z,65-70,Prostějov
6181b1b8973323caadff6909,4459,Z,65-70,Přerov
6181b1b8973323caadff690a,4421,Z,65-70,Šumperk
6181b1b8973323caadff690b,3943,Z,65-70,Kroměříž
6181b1b8973323caadff690c,4753,Z,65-70,Uherské Hradiště
6181b1b8973323caadff690d,4910,Z,65-70,Vsetín
6181b1b8973323caadff690e,6905,Z,65-70,Zlín
6181b1b8973323caadff690f,7213,Z,65-70,Frýdek-Místek
6181b1b8973323caadff6910,8579,Z,65-70,Karviná
6181b1b8973323caadff6911,5309,Z,65-70,Nový Jičín
6181b1b8973323caadff6912,6219,Z,65-70,Opava
6181b1b8973323caadff6913,10950,Z,65-70,Ostrava-město
6181b1b8973323caadff6914,1795,,95+,Hlavní město Praha
6181b1b8973323caadff6915,121,,95+,Kladno
6181b1b8973323caadff6916,127,,95+,Kolín
6181b1b8973323caadff6917,124,,95+,Mladá Boleslav
6181b1b8973323caadff6918,111,,95+,Příbram
6181b1b8973323caadff6919,194,,95+,České Budějovice
6181b1b8973323caadff691a,81,,95+,Písek
6181b1b8973323caadff691b,97,,95+,Tábor
6181b1b8973323caadff691c,187,,95+,Plzeň-město
6181b1b8973323caadff691d,89,,95+,Cheb
6181b1b8973323caadff691e,103,,95+,Karlovy Vary
6181b1b8973323caadff691f,117,,95+,Děčín
6181b1b8973323caadff6920,86,,95+,Chomutov
6181b1b8973323caadff6921,92,,95+,Litoměřice
6181b1b8973323caadff6922,87,,95+,Most
6181b1b8973323caadff6923,78,,95+,Teplice
6181b1b8973323caadff6924,127,,95+,Ústí nad Labem
6181b1b8973323caadff6925,75,,95+,Česká Lípa
6181b1b8973323caadff6926,113,,95+,Jablonec nad Nisou
6181b1b8973323caadff6927,168,,95+,Liberec
6181b1b8973323caadff6928,199,,95+,Hradec Králové
6181b1b8973323caadff6929,117,,95+,Trutnov
6181b1b8973323caadff692a,106,,95+,Chrudim
6181b1b8973323caadff692b,185,,95+,Pardubice
6181b1b8973323caadff692c,65,,95+,Havlíčkův Brod
6181b1b8973323caadff692d,96,,95+,Jihlava
6181b1b8973323caadff692e,113,,95+,Třebíč
6181b1b8973323caadff692f,632,,95+,Brno-město
6181b1b8973323caadff6930,116,,95+,Břeclav
6181b1b8973323caadff6931,155,,95+,Hodonín
6181b1b8973323caadff6932,133,,95+,Znojmo
6181b1b8973323caadff6933,269,,95+,Olomouc
6181b1b8973323caadff6934,133,,95+,Prostějov
6181b1b8973323caadff6935,124,,95+,Přerov
6181b1b8973323caadff6936,115,,95+,Šumperk
6181b1b8973323caadff6937,135,,95+,Kroměříž
6181b1b8973323caadff6938,151,,95+,Uherské Hradiště
6181b1b8973323caadff6939,130,,95+,Vsetín
6181b1b8973323caadff693a,194,,95+,Zlín
6181b1b8973323caadff693b,232,,95+,Frýdek-Místek
6181b1b8973323caadff693c,221,,95+,Karviná
6181b1b8973323caadff693d,135,,95+,Nový Jičín
6181b1b8973323caadff693e,173,,95+,Opava
6181b1b8973323caadff693f,291,,95+,Ostrava-město
6181b1b8973323caadff6940,36240,M,05-10,Hlavní město Praha
6181b1b8973323caadff6941,4769,M,05-10,Kladno
6181b1b8973323caadff6942,2981,M,05-10,Kolín
6181b1b8973323caadff6943,3544,M,05-10,Mladá Boleslav
6181b1b8973323caadff6944,3073,M,05-10,Příbram
6181b1b8973323caadff6945,5563,M,05-10,České Budějovice
6181b1b8973323caadff6946,1819,M,05-10,Písek
6181b1b8973323caadff6947,2597,M,05-10,Tábor
6181b1b8973323caadff6948,4989,M,05-10,Plzeň-město
6181b1b8973323caadff6949,2375,M,05-10,Cheb
6181b1b8973323caadff694a,2619,M,05-10,Karlovy Vary
6181b1b8973323caadff694b,3446,M,05-10,Děčín
6181b1b8973323caadff694c,3131,M,05-10,Chomutov
6181b1b8973323caadff694d,3382,M,05-10,Litoměřice
6181b1b8973323caadff694e,2812,M,05-10,Most
6181b1b8973323caadff694f,3330,M,05-10,Teplice
6181b1b8973323caadff6950,3205,M,05-10,Ústí nad Labem
6181b1b8973323caadff6951,2753,M,05-10,Česká Lípa
6181b1b8973323caadff6952,2426,M,05-10,Jablonec nad Nisou
6181b1b8973323caadff6953,4846,M,05-10,Liberec
6181b1b8973323caadff6954,4255,M,05-10,Hradec Králové
6181b1b8973323caadff6955,2914,M,05-10,Trutnov
6181b1b8973323caadff6956,2800,M,05-10,Chrudim
6181b1b8973323caadff6957,4755,M,05-10,Pardubice
6181b1b8973323caadff6958,3547,M,05-10,Uherské Hradiště
6181b1b8973323caadff6959,3639,M,05-10,Vsetín
6181b1b8973323caadff695a,4720,M,05-10,Zlín
6181b1b8973323caadff695b,5741,M,05-10,Frýdek-Místek
6181b1b8973323caadff695c,5707,M,05-10,Karviná
6181b1b8973323caadff695d,4017,M,05-10,Nový Jičín
6181b1b8973323caadff695e,4554,M,05-10,Opava
6181b1b8973323caadff695f,7781,M,05-10,Ostrava-město
6181b1b8973323caadff6960,2441,M,05-10,Havlíčkův Brod
6181b1b8973323caadff6961,3128,M,05-10,Jihlava
6181b1b8973323caadff6962,2685,M,05-10,Třebíč
6181b1b8973323caadff6963,9929,M,05-10,Brno-město
6181b1b8973323caadff6964,2977,M,05-10,Břeclav
6181b1b8973323caadff6965,3681,M,05-10,Hodonín
6181b1b8973323caadff6966,2882,M,05-10,Znojmo
6181b1b8973323caadff6967,6609,M,05-10,Olomouc
6181b1b8973323caadff6968,2743,M,05-10,Prostějov
6181b1b8973323caadff6969,3075,M,05-10,Přerov
6181b1b8973323caadff696a,2970,M,05-10,Šumperk
6181b1b8973323caadff696b,2572,M,05-10,Kroměříž
6181b1b8973323caadff696c,70840,,05-10,Hlavní město Praha
6181b1b8973323caadff696d,9372,,05-10,Kladno
6181b1b8973323caadff696e,5858,,05-10,Kolín
6181b1b8973323caadff696f,7038,,05-10,Mladá Boleslav
6181b1b8973323caadff6970,5930,,05-10,Příbram
6181b1b8973323caadff6971,10768,,05-10,České Budějovice
6181b1b8973323caadff6972,3541,,05-10,Písek
6181b1b8973323caadff6973,5095,,05-10,Tábor
6181b1b8973323caadff6974,9798,,05-10,Plzeň-město
6181b1b8973323caadff6975,4497,,05-10,Cheb
6181b1b8973323caadff6976,5210,,05-10,Karlovy Vary
6181b1b8973323caadff6977,6648,,05-10,Děčín
6181b1b8973323caadff6978,6197,,05-10,Chomutov
6181b1b8973323caadff6979,6490,,05-10,Litoměřice
6181b1b8973323caadff697a,5544,,05-10,Most
6181b1b8973323caadff697b,6428,,05-10,Teplice
6181b1b8973323caadff697c,6188,,05-10,Ústí nad Labem
6181b1b8973323caadff697d,5376,,05-10,Česká Lípa
6181b1b8973323caadff697e,4703,,05-10,Jablonec nad Nisou
6181b1b8973323caadff697f,9494,,05-10,Liberec
6181b1b8973323caadff6980,8281,,05-10,Hradec Králové
6181b1b8973323caadff6981,5767,,05-10,Trutnov
6181b1b8973323caadff6982,5358,,05-10,Chrudim
6181b1b8973323caadff6983,9268,,05-10,Pardubice
6181b1b8973323caadff6984,4788,,05-10,Havlíčkův Brod
6181b1b8973323caadff6985,6016,,05-10,Jihlava
6181b1b8973323caadff6986,5375,,05-10,Třebíč
6181b1b8973323caadff6987,19338,,05-10,Brno-město
6181b1b8973323caadff6988,5783,,05-10,Břeclav
6181b1b8973323caadff6989,7142,,05-10,Hodonín
6181b1b8973323caadff698a,5714,,05-10,Znojmo
6181b1b8973323caadff698b,12763,,05-10,Olomouc
6181b1b8973323caadff698c,5440,,05-10,Prostějov
6181b1b8973323caadff698d,5931,,05-10,Přerov
6181b1b8973323caadff698e,5811,,05-10,Šumperk
6181b1b8973323caadff698f,5032,,05-10,Kroměříž
6181b1b8973323caadff6990,6802,,05-10,Uherské Hradiště
6181b1b8973323caadff6991,7120,,05-10,Vsetín
6181b1b8973323caadff6992,9230,,05-10,Zlín
6181b1b8973323caadff6993,11080,,05-10,Frýdek-Místek
6181b1b8973323caadff6994,11165,,05-10,Karviná
6181b1b8973323caadff6995,7797,,05-10,Nový Jičín
6181b1b8973323caadff6996,8894,,05-10,Opava
6181b1b8973323caadff6997,15212,,05-10,Ostrava-město
6181b1b8973323caadff6998,893,M,85-90,České Budějovice
6181b1b8973323caadff6999,355,M,85-90,Písek
6181b1b8973323caadff699a,513,M,85-90,Tábor
6181b1b8973323caadff699b,989,M,85-90,Plzeň-město
6181b1b8973323caadff699c,372,M,85-90,Cheb
6181b1b8973323caadff699d,520,M,85-90,Karlovy Vary
6181b1b8973323caadff699e,479,M,85-90,Děčín
6181b1b8973323caadff699f,358,M,85-90,Chomutov
6181b1b8973323caadff69a0,471,M,85-90,Litoměřice
6181b1b8973323caadff69a1,340,M,85-90,Most
6181b1b8973323caadff69a2,418,M,85-90,Teplice
6181b1b8973323caadff69a3,445,M,85-90,Ústí nad Labem
6181b1b8973323caadff69a4,334,M,85-90,Česká Lípa
6181b1b8973323caadff69a5,372,M,85-90,Jablonec nad Nisou
6181b1b8973323caadff69a6,670,M,85-90,Liberec
6181b1b8973323caadff69a7,925,M,85-90,Hradec Králové
6181b1b8973323caadff69a8,509,M,85-90,Trutnov
6181b1b8973323caadff69a9,477,M,85-90,Chrudim
6181b1b8973323caadff69aa,889,M,85-90,Pardubice
6181b1b8973323caadff69ab,440,M,85-90,Havlíčkův Brod
6181b1b8973323caadff69ac,508,M,85-90,Jihlava
6181b1b8973323caadff69ad,532,M,85-90,Třebíč
6181b1b8973323caadff69ae,2017,M,85-90,Brno-město
6181b1b8973323caadff69af,408,M,85-90,Břeclav
6181b1b8973323caadff69b0,608,M,85-90,Hodonín
6181b1b8973323caadff69b1,428,M,85-90,Znojmo
6181b1b8973323caadff69b2,999,M,85-90,Olomouc
6181b1b8973323caadff69b3,452,M,85-90,Prostějov
6181b1b8973323caadff69b4,611,M,85-90,Přerov
6181b1b8973323caadff69b5,498,M,85-90,Šumperk
6181b1b8973323caadff69b6,403,M,85-90,Kroměříž
6181b1b8973323caadff69b7,674,M,85-90,Uherské Hradiště
6181b1b8973323caadff69b8,606,M,85-90,Vsetín
6181b1b8973323caadff69b9,952,M,85-90,Zlín
6181b1b8973323caadff69ba,784,M,85-90,Frýdek-Místek
6181b1b8973323caadff69bb,892,M,85-90,Karviná
6181b1b8973323caadff69bc,534,M,85-90,Nový Jičín
6181b1b8973323caadff69bd,673,M,85-90,Opava
6181b1b8973323caadff69be,1267,M,85-90,Ostrava-město
6181b1b8973323caadff69bf,5953,M,85-90,Hlavní město Praha
6181b1b8973323caadff69c0,624,M,85-90,Kladno
6181b1b8973323caadff69c1,438,M,85-90,Kolín
6181b1b8973323caadff69c2,484,M,85-90,Mladá Boleslav
6181b1b8973323caadff69c3,463,M,85-90,Příbram
6181b1b8973323caadff69c4,3188,Z,10-15,Most
6181b1b8973323caadff69c5,3580,Z,10-15,Teplice
6181b1b8973323caadff69c6,3477,Z,10-15,Ústí nad Labem
6181b1b8973323caadff69c7,3041,Z,10-15,Česká Lípa
6181b1b8973323caadff69c8,2540,Z,10-15,Jablonec nad Nisou
6181b1b8973323caadff69c9,5096,Z,10-15,Liberec
6181b1b8973323caadff69ca,4502,Z,10-15,Hradec Králové
6181b1b8973323caadff69cb,3227,Z,10-15,Trutnov
6181b1b8973323caadff69cc,2696,Z,10-15,Chrudim
6181b1b8973323caadff69cd,4739,Z,10-15,Pardubice
6181b1b8973323caadff69ce,2487,Z,10-15,Havlíčkův Brod
6181b1b8973323caadff69cf,3190,Z,10-15,Jihlava
6181b1b8973323caadff69d0,2770,Z,10-15,Třebíč
6181b1b8973323caadff69d1,9132,Z,10-15,Brno-město
6181b1b8973323caadff69d2,3018,Z,10-15,Břeclav
6181b1b8973323caadff69d3,3781,Z,10-15,Hodonín
6181b1b8973323caadff69d4,3045,Z,10-15,Znojmo
6181b1b8973323caadff69d5,6426,Z,10-15,Olomouc
6181b1b8973323caadff69d6,3008,Z,10-15,Prostějov
6181b1b8973323caadff69d7,3429,Z,10-15,Přerov
6181b1b8973323caadff69d8,3312,Z,10-15,Šumperk
6181b1b8973323caadff69d9,2723,Z,10-15,Kroměříž
6181b1b8973323caadff69da,33113,Z,10-15,Hlavní město Praha
6181b1b8973323caadff69db,4801,Z,10-15,Kladno
6181b1b8973323caadff69dc,2879,Z,10-15,Kolín
6181b1b8973323caadff69dd,3639,Z,10-15,Mladá Boleslav
6181b1b8973323caadff69de,3026,Z,10-15,Příbram
6181b1b8973323caadff69df,5480,Z,10-15,České Budějovice
6181b1b8973323caadff69e0,1854,Z,10-15,Písek
6181b1b8973323caadff69e1,2744,Z,10-15,Tábor
6181b1b8973323caadff69e2,5092,Z,10-15,Plzeň-město
6181b1b8973323caadff69e3,2549,Z,10-15,Cheb
6181b1b8973323caadff69e4,3136,Z,10-15,Karlovy Vary
6181b1b8973323caadff69e5,3842,Z,10-15,Děčín
6181b1b8973323caadff69e6,3552,Z,10-15,Chomutov
6181b1b8973323caadff69e7,3361,Z,10-15,Litoměřice
6181b1b8973323caadff69e8,3579,Z,10-15,Uherské Hradiště
6181b1b8973323caadff69e9,3695,Z,10-15,Vsetín
6181b1b8973323caadff69ea,4990,Z,10-15,Zlín
6181b1b8973323caadff69eb,5878,Z,10-15,Frýdek-Místek
6181b1b8973323caadff69ec,6382,Z,10-15,Karviná
6181b1b8973323caadff69ed,4176,Z,10-15,Nový Jičín
6181b1b8973323caadff69ee,4883,Z,10-15,Opava
6181b1b8973323caadff69ef,8385,Z,10-15,Ostrava-město
6181b1b8973323caadff69f0,5540,Z,90-95,Hlavní město Praha
6181b1b8973323caadff69f1,511,Z,90-95,Kladno
6181b1b8973323caadff69f2,414,Z,90-95,Mladá Boleslav
6181b1b8973323caadff69f3,344,Z,90-95,Kolín
6181b1b8973323caadff69f4,441,Z,90-95,Příbram
6181b1b8973323caadff69f5,677,Z,90-95,České Budějovice
6181b1b8973323caadff69f6,314,Z,90-95,Písek
6181b1b8973323caadff69f7,419,Z,90-95,Tábor
6181b1b8973323caadff69f8,776,Z,90-95,Plzeň-město
6181b1b8973323caadff69f9,266,Z,90-95,Cheb
6181b1b8973323caadff69fa,395,Z,90-95,Karlovy Vary
6181b1b8973323caadff69fb,385,Z,90-95,Děčín
6181b1b8973323caadff69fc,292,Z,90-95,Chomutov
6181b1b8973323caadff69fd,361,Z,90-95,Litoměřice
6181b1b8973323caadff69fe,289,Z,90-95,Most
6181b1b8973323caadff69ff,339,Z,90-95,Teplice
6181b1b8973323caadff6a00,377,Z,90-95,Ústí nad Labem
6181b1b8973323caadff6a01,254,Z,90-95,Česká Lípa
6181b1b8973323caadff6a02,352,Z,90-95,Jablonec nad Nisou
6181b1b8973323caadff6a03,619,Z,90-95,Liberec
6181b1b8973323caadff6a04,709,Z,90-95,Hradec Králové
6181b1b8973323caadff6a05,477,Z,90-95,Trutnov
6181b1b8973323caadff6a06,324,Z,90-95,Chrudim
6181b1b8973323caadff6a07,712,Z,90-95,Pardubice
6181b1b8973323caadff6a08,338,Z,90-95,Havlíčkův Brod
6181b1b8973323caadff6a09,436,Z,90-95,Jihlava
6181b1b8973323caadff6a0a,483,Z,90-95,Třebíč
6181b1b8973323caadff6a0b,1979,Z,90-95,Brno-město
6181b1b8973323caadff6a0c,419,Z,90-95,Břeclav
6181b1b8973323caadff6a0d,617,Z,90-95,Hodonín
6181b1b8973323caadff6a0e,402,Z,90-95,Znojmo
6181b1b8973323caadff6a0f,936,Z,90-95,Olomouc
6181b1b8973323caadff6a10,450,Z,90-95,Prostějov
6181b1b8973323caadff6a11,532,Z,90-95,Přerov
6181b1b8973323caadff6a12,451,Z,90-95,Šumperk
6181b1b8973323caadff6a13,456,Z,90-95,Kroměříž
6181b1b8973323caadff6a14,595,Z,90-95,Uherské Hradiště
6181b1b8973323caadff6a15,539,Z,90-95,Vsetín
6181b1b8973323caadff6a16,787,Z,90-95,Zlín
6181b1b8973323caadff6a17,755,Z,90-95,Frýdek-Místek
6181b1b8973323caadff6a18,794,Z,90-95,Karviná
6181b1b8973323caadff6a19,472,Z,90-95,Nový Jičín
6181b1b8973323caadff6a1a,586,Z,90-95,Opava
6181b1b8973323caadff6a1b,1218,Z,90-95,Ostrava-město
6181b1b8973323caadff6a1c,73806,,0-5,Hlavní město Praha
6181b1b8973323caadff6a1d,8989,,0-5,Kladno
6181b1b8973323caadff6a1e,6007,,0-5,Kolín
6181b1b8973323caadff6a1f,7059,,0-5,Mladá Boleslav
6181b1b8973323caadff6a20,6037,,0-5,Příbram
6181b1b8973323caadff6a21,11152,,0-5,České Budějovice
6181b1b8973323caadff6a22,3574,,0-5,Písek
6181b1b8973323caadff6a23,5188,,0-5,Tábor
6181b1b8973323caadff6a24,10208,,0-5,Plzeň-město
6181b1b8973323caadff6a25,4205,,0-5,Cheb
6181b1b8973323caadff6a26,5167,,0-5,Karlovy Vary
6181b1b8973323caadff6a27,6234,,0-5,Děčín
6181b1b8973323caadff6a28,6279,,0-5,Chomutov
6181b1b8973323caadff6a29,6001,,0-5,Litoměřice
6181b1b8973323caadff6a2a,5382,,0-5,Most
6181b1b8973323caadff6a2b,6367,,0-5,Teplice
6181b1b8973323caadff6a2c,6225,,0-5,Ústí nad Labem
6181b1b8973323caadff6a2d,5235,,0-5,Česká Lípa
6181b1b8973323caadff6a2e,4941,,0-5,Jablonec nad Nisou
6181b1b8973323caadff6a2f,9680,,0-5,Liberec
6181b1b8973323caadff6a30,8667,,0-5,Hradec Králové
6181b1b8973323caadff6a31,5614,,0-5,Trutnov
6181b1b8973323caadff6a32,5580,,0-5,Chrudim
6181b1b8973323caadff6a33,9439,,0-5,Pardubice
6181b1b8973323caadff6a34,5062,,0-5,Havlíčkův Brod
6181b1b8973323caadff6a35,6046,,0-5,Jihlava
6181b1b8973323caadff6a36,5486,,0-5,Třebíč
6181b1b8973323caadff6a37,21802,,0-5,Brno-město
6181b1b8973323caadff6a38,6069,,0-5,Břeclav
6181b1b8973323caadff6a39,7315,,0-5,Hodonín
6181b1b8973323caadff6a3a,6205,,0-5,Znojmo
6181b1b8973323caadff6a3b,13030,,0-5,Olomouc
6181b1b8973323caadff6a3c,5547,,0-5,Prostějov
6181b1b8973323caadff6a3d,6377,,0-5,Přerov
6181b1b8973323caadff6a3e,6090,,0-5,Šumperk
6181b1b8973323caadff6a3f,5353,,0-5,Kroměříž
6181b1b8973323caadff6a40,7115,,0-5,Uherské Hradiště
6181b1b8973323caadff6a41,7333,,0-5,Vsetín
6181b1b8973323caadff6a42,9713,,0-5,Zlín
6181b1b8973323caadff6a43,11169,,0-5,Frýdek-Místek
6181b1b8973323caadff6a44,11417,,0-5,Karviná
6181b1b8973323caadff6a45,8186,,0-5,Nový Jičín
6181b1b8973323caadff6a46,9055,,0-5,Opava
6181b1b8973323caadff6a47,16002,,0-5,Ostrava-město
6181b1b8973323caadff6a48,2951,Z,0-5,Příbram
6181b1b8973323caadff6a49,5429,Z,0-5,České Budějovice
6181b1b8973323caadff6a4a,1755,Z,0-5,Písek
6181b1b8973323caadff6a4b,2508,Z,0-5,Tábor
6181b1b8973323caadff6a4c,5008,Z,0-5,Plzeň-město
6181b1b8973323caadff6a4d,2041,Z,0-5,Cheb
6181b1b8973323caadff6a4e,2514,Z,0-5,Karlovy Vary
6181b1b8973323caadff6a4f,3065,Z,0-5,Děčín
6181b1b8973323caadff6a50,3082,Z,0-5,Chomutov
6181b1b8973323caadff6a51,2946,Z,0-5,Litoměřice
6181b1b8973323caadff6a52,2589,Z,0-5,Most
6181b1b8973323caadff6a53,3153,Z,0-5,Teplice
6181b1b8973323caadff6a54,3052,Z,0-5,Ústí nad Labem
6181b1b8973323caadff6a55,2551,Z,0-5,Česká Lípa
6181b1b8973323caadff6a56,2389,Z,0-5,Jablonec nad Nisou
6181b1b8973323caadff6a57,4784,Z,0-5,Liberec
6181b1b8973323caadff6a58,4135,Z,0-5,Hradec Králové
6181b1b8973323caadff6a59,2764,Z,0-5,Trutnov
6181b1b8973323caadff6a5a,2708,Z,0-5,Chrudim
6181b1b8973323caadff6a5b,4547,Z,0-5,Pardubice
6181b1b8973323caadff6a5c,2490,Z,0-5,Havlíčkův Brod
6181b1b8973323caadff6a5d,2989,Z,0-5,Jihlava
6181b1b8973323caadff6a5e,2602,Z,0-5,Třebíč
6181b1b8973323caadff6a5f,10646,Z,0-5,Brno-město
6181b1b8973323caadff6a60,2960,Z,0-5,Břeclav
6181b1b8973323caadff6a61,3575,Z,0-5,Hodonín
6181b1b8973323caadff6a62,3041,Z,0-5,Znojmo
6181b1b8973323caadff6a63,6482,Z,0-5,Olomouc
6181b1b8973323caadff6a64,2688,Z,0-5,Prostějov
6181b1b8973323caadff6a65,3050,Z,0-5,Přerov
6181b1b8973323caadff6a66,2970,Z,0-5,Šumperk
6181b1b8973323caadff6a67,2636,Z,0-5,Kroměříž
6181b1b8973323caadff6a68,3437,Z,0-5,Uherské Hradiště
6181b1b8973323caadff6a69,3571,Z,0-5,Vsetín
6181b1b8973323caadff6a6a,4700,Z,0-5,Zlín
6181b1b8973323caadff6a6b,5453,Z,0-5,Frýdek-Místek
6181b1b8973323caadff6a6c,5515,Z,0-5,Karviná
6181b1b8973323caadff6a6d,4036,Z,0-5,Nový Jičín
6181b1b8973323caadff6a6e,4355,Z,0-5,Opava
6181b1b8973323caadff6a6f,7708,Z,0-5,Ostrava-město
6181b1b8973323caadff6a70,36030,Z,0-5,Hlavní město Praha
6181b1b8973323caadff6a71,4348,Z,0-5,Kladno
6181b1b8973323caadff6a72,2884,Z,0-5,Kolín
6181b1b8973323caadff6a73,3468,Z,0-5,Mladá Boleslav
6181b1b8973323caadff6a74,37776,M,0-5,Hlavní město Praha
6181b1b8973323caadff6a75,4641,M,0-5,Kladno
6181b1b8973323caadff6a76,3123,M,0-5,Kolín
6181b1b8973323caadff6a77,3591,M,0-5,Mladá Boleslav
6181b1b8973323caadff6a78,3086,M,0-5,Příbram
6181b1b8973323caadff6a79,5723,M,0-5,České Budějovice
6181b1b8973323caadff6a7a,1819,M,0-5,Písek
6181b1b8973323caadff6a7b,2680,M,0-5,Tábor
6181b1b8973323caadff6a7c,5200,M,0-5,Plzeň-město
6181b1b8973323caadff6a7d,3169,M,0-5,Děčín
6181b1b8973323caadff6a7e,3197,M,0-5,Chomutov
6181b1b8973323caadff6a7f,3055,M,0-5,Litoměřice
6181b1b8973323caadff6a80,2793,M,0-5,Most
6181b1b8973323caadff6a81,3214,M,0-5,Teplice
6181b1b8973323caadff6a82,3173,M,0-5,Ústí nad Labem
6181b1b8973323caadff6a83,2684,M,0-5,Česká Lípa
6181b1b8973323caadff6a84,2552,M,0-5,Jablonec nad Nisou
6181b1b8973323caadff6a85,4896,M,0-5,Liberec
6181b1b8973323caadff6a86,4532,M,0-5,Hradec Králové
6181b1b8973323caadff6a87,2850,M,0-5,Trutnov
6181b1b8973323caadff6a88,2872,M,0-5,Chrudim
6181b1b8973323caadff6a89,4892,M,0-5,Pardubice
6181b1b8973323caadff6a8a,2572,M,0-5,Havlíčkův Brod
6181b1b8973323caadff6a8b,3057,M,0-5,Jihlava
6181b1b8973323caadff6a8c,2884,M,0-5,Třebíč
6181b1b8973323caadff6a8d,11156,M,0-5,Brno-město
6181b1b8973323caadff6a8e,3109,M,0-5,Břeclav
6181b1b8973323caadff6a8f,3740,M,0-5,Hodonín
6181b1b8973323caadff6a90,3164,M,0-5,Znojmo
6181b1b8973323caadff6a91,6548,M,0-5,Olomouc
6181b1b8973323caadff6a92,2859,M,0-5,Prostějov
6181b1b8973323caadff6a93,3327,M,0-5,Přerov
6181b1b8973323caadff6a94,3120,M,0-5,Šumperk
6181b1b8973323caadff6a95,2717,M,0-5,Kroměříž
6181b1b8973323caadff6a96,3678,M,0-5,Uherské Hradiště
6181b1b8973323caadff6a97,3762,M,0-5,Vsetín
6181b1b8973323caadff6a98,5013,M,0-5,Zlín
6181b1b8973323caadff6a99,5716,M,0-5,Frýdek-Místek
6181b1b8973323caadff6a9a,5902,M,0-5,Karviná
6181b1b8973323caadff6a9b,4150,M,0-5,Nový Jičín
6181b1b8973323caadff6a9c,4700,M,0-5,Opava
6181b1b8973323caadff6a9d,8294,M,0-5,Ostrava-město
6181b1b8973323caadff6a9e,2653,M,0-5,Karlovy Vary
6181b1b8973323caadff6a9f,2164,M,0-5,Cheb
